DefaultDate,TimeToDefault,NumberOfCredits
2022-02-25,1187.0,440890
2021-12-26,985.0,467329
2022-03-27,928.0,425527
2021-12-26,817.0,467329
2022-02-21,759.0,442981
2022-01-06,638.0,462881
2022-01-25,592.0,455887
2022-02-25,605.0,440890
2022-02-25,584.0,440890
2022-03-19,485.0,428538
2021-11-25,365.0,482012
2022-01-14,303.0,460278
2022-01-09,212.0,462108
2022-02-23,243.0,441865
2022-03-30,211.0,422265
2022-01-25,1692.0,455887
2022-03-28,1642.0,422976
2021-11-19,1032.0,482283
2021-11-04,1063.0,482744
2022-02-25,1081.0,440890
2021-12-26,983.0,467329
2021-12-29,943.0,464940
2022-03-27,999.0,425527
2022-01-25,820.0,455887
2022-03-12,820.0,431550
2022-01-20,728.0,457904
2022-02-13,516.0,446429
2022-03-05,485.0,434532
2022-02-12,424.0,446667
2022-03-27,1762.0,425527
2022-03-27,1433.0,425527
2022-03-27,1332.0,425527
2022-01-25,1076.0,455887
2021-10-25,980.0,483200
2022-02-18,365.0,444126
2022-02-16,334.0,445185
2022-03-26,334.0,425781
2022-02-25,863.0,440890
2022-01-06,728.0,462881
2021-12-26,394.0,467329
2021-11-18,332.0,482327
2022-03-25,430.0,426248
2021-11-25,301.0,482012
2022-01-11,334.0,461545
2022-01-25,358.0,455887
2022-02-25,388.0,440890
2022-03-27,2314.0,425527
2022-02-25,1821.0,440890
2022-02-25,1730.0,440890
2021-12-11,1520.0,473742
2022-01-19,1308.0,458435
2021-08-17,1002.0,484208
2021-11-25,1032.0,482012
2021-12-06,913.0,475945
2021-12-26,913.0,467329
2021-12-26,845.0,467329
2021-12-26,702.0,467329
2022-01-23,702.0,456543
2022-01-25,468.0,455887
2021-12-26,433.0,467329
2022-02-25,462.0,440890
2022-02-11,424.0,447220
2022-03-27,439.0,425527
2022-01-28,2006.0,453183
2022-02-21,273.0,442981
2021-10-31,1458.0,482814
2021-11-26,1032.0,481938
2022-02-25,998.0,440890
2022-01-23,912.0,456543
2022-01-25,711.0,455887
2021-11-23,546.0,482089
2021-12-18,547.0,470483
2022-01-21,515.0,457409
2021-12-26,471.0,467329
2021-12-20,424.0,469807
2021-12-22,394.0,468822
2022-02-25,445.0,440890
2022-03-29,211.0,422602
2022-03-27,361.0,425527
2022-02-25,302.0,440890
2022-03-27,1789.0,425527
2022-02-25,1428.0,440890
2021-12-26,1206.0,467329
2022-02-26,974.0,440259
2022-03-06,851.0,434296
2021-11-05,729.0,482723
2021-11-25,645.0,482012
2021-11-25,555.0,482012
2022-01-25,582.0,455887
2021-11-25,433.0,482012
2022-01-02,454.0,463809
2021-12-26,317.0,467329
2021-12-07,243.0,475531
