Sec_Id,Pool_Cutoff_Date,LESL1,LESL6,LESL3,LESL2,LESL5,LESL4,LESL7,LESL8,LESL10,LESL11,LESL12,LESL14,LESL15,LESL13,LESL16,LESL17,LESL17_CURRENCY,LESL21,LESL25,LESL20,LESL19,LESL22,LESL23,LESL24,LESL28,LESL28_CURRENCY,LESL29,LESL27,LESL27_CURRENCY,LESL32,LESL33,LESL34,LESL31,LESL50,LESL50_CURRENCY,LESL36,LESL37,LESL38,LESL39,LESL40,LESL41,LESL42,LESL71,LESL65,LESL66,LESL67,LESL68,LESL69,LESL72,LESL72_CURRENCY,LESL70,LESL70_CURRENCY,LESL73,LESL74,LESL30,LESL30_CURRENCY,LESL78,LESL52,LESL52_CURRENCY,LESL75,LESL75_CURRENCY,LESL76,LESL77,LESL51,LESL51_CURRENCY,LESL64,LESL64_CURRENCY,LESL57,LESL9,LESL53,LESL43,LESL35,LESL35_CURRENCY,LESL54,LESL55,LESL55_CURRENCY,LESL56,LESL60,LESL58,LESL59,LESL59_CURRENCY,LESL63,LESL62,LESL62_CURRENCY,LESL61,LESL61_CURRENCY,LESL44,LESL46,LESL46_CURRENCY,LESL47,LESL48,LESL49,LESL49_CURRENCY,LESL45,LESL82,LESL83,LESL84,LESL79,LESL80,LESL81
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940060829","ILSUK_94940060829","ILSUK_9490017868","ILSUK_9490017868","ND5","ND5","UKD62","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-03-27","2022-04-27","61.00","1226.3000","GBP","ND5","19840.9100","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKD62","OTHER","Combilift WR Stacker","2017","NEWX","19840.9100","GBP","2956.2000","GBP","OTHR","2017-03-27","ND5","","1","2956.2000","GBP","19840.9100","GBP","OTHR","2017-03-27","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","24","325.0000","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940060977","ILSUK_94940060977","ILSUK_9490013374","ILSUK_9490013374","ND5","ND5","UKL21","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-02-06","2022-06-06","64.00","12059.2200","GBP","ND5","124593.7800","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKL21","OTHER","Combilift C3000EST","2016","NEWX","124593.7800","GBP","10000.0000","GBP","OTHR","2017-02-06","ND5","","2","10000.0000","GBP","124593.7800","GBP","OTHR","2017-02-06","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","26","2091.3700","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940060985","ILSUK_94940060985","ILSUK_9490013374","ILSUK_9490013374","ND5","ND5","UKL21","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-03-07","2022-07-07","64.00","21071.3200","GBP","ND5","186890.6700","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKL21","OTHER","Combilift C3000EST","2016","NEWX","186890.6700","GBP","15000.0000","GBP","OTHR","2017-03-07","ND5","","3","15000.0000","GBP","186890.6700","GBP","OTHR","2017-03-07","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","3137.0600","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940060993","ILSUK_94940060993","ILSUK_9490016829","ILSUK_9490016829","ND5","ND5","UKH32","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2016-11-01","2021-12-01","61.00","-36.2800","GBP","ND5","35750.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKH32","MITSUBISHI","FB20PNT","2016","NEWX","35750.0000","GBP","8937.5000","GBP","OTHR","2016-11-01","ND5","","2","8937.5000","GBP","35750.0000","GBP","OTHR","2016-11-01","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","29","8973.7800","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061027","ILSUK_94940061027","ILSUK_9490015288","ILSUK_9490015288","ND5","ND5","UKJ37","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2016-11-09","2021-12-08","61.00","0.0000","GBP","ND5","23000.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","7.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKJ37","MITSUBISHI","FD40N","2012","NEWX","23000.0000","GBP","0.0000","GBP","OTHR","2016-11-09","ND5","","1","0.0000","GBP","23000.0000","GBP","OTHR","2016-11-09","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","29","ND5","","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061108","ILSUK_94940061108","ILSUK_9490009504","ILSUK_9490009504","ND5","ND5","UKG24","2016","false","CNEO","ND5","CORP","LARE","ND5","","ND5","OTHR","false","OPLS","2016-11-30","2030-12-01","169.00","0.0000","GBP","ND5","0.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","OTHR","UKG24","OTHER","ND1","ND5","NEWX","0.0000","GBP","0.0000","GBP","OTHR","2016-11-30","ND5","","0","0.0000","GBP","0.0000","GBP","OTHR","2016-11-30","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","ND1","ND5","","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","2021-11-01","2575.2000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061124","ILSUK_94940061124","ILSUK_9490012963","ILSUK_9490012963","ND5","ND5","UKK15","2016","false","CNEO","ND5","RETL","SMAE","ND5","","ND5","OTHR","false","FNLS","2017-02-22","2022-02-22","60.00","729.7000","GBP","ND5","23456.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKK15","MITSUBISHI","RB14N2","2016","NEWX","23456.0000","GBP","3518.4000","GBP","OTHR","2017-02-22","ND5","","1","3518.4000","GBP","23456.0000","GBP","OTHR","2017-02-22","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","26","389.2900","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061175","ILSUK_94940061175","ILSUK_9490019089","ILSUK_9490019089","ND5","ND5","UKF11","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-11-01","2022-11-30","60.00","2702.6100","GBP","ND5","18255.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKF11","MITSUBISHI","FD25N","2017","NEWX","18255.0000","GBP","4563.7400","GBP","OTHR","2017-11-01","ND5","","1","4563.7400","GBP","18255.0000","GBP","OTHR","2017-11-01","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","17","272.5400","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061183","ILSUK_94940061183","ILSUK_9490006025","ILSUK_9490006025","ND5","ND5","UKE12","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-06-16","2022-12-16","66.00","5565.2400","GBP","ND5","36920.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKE12","MITSUBISHI","FD25N","2016","NEWX","36920.0000","GBP","9230.0000","GBP","OTHR","2017-06-16","ND5","","2","9230.0000","GBP","36920.0000","GBP","OTHR","2017-06-16","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","22","518.8600","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061221","ILSUK_94940061221","ILSUK_9490008737","ILSUK_9490008737","ND5","ND5","UKG13","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-05-25","2024-06-25","85.00","0.0000","GBP","ND5","0.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","OTHR","UKG13","OTHER","ND1","ND5","NEWX","0.0000","GBP","0.0000","GBP","OTHR","2017-05-25","ND5","","0","0.0000","GBP","0.0000","GBP","OTHR","2017-05-25","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","ND1","ND5","","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061256","ILSUK_94940061256","ILSUK_9490017949","ILSUK_9490017949","ND5","ND5","UKJ36","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2017-03-31","2023-03-31","72.00","3414.4500","GBP","ND5","14670.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKJ36","MITSUBISHI","FB15KRT PAC","2017","NEWX","14670.0000","GBP","0.0000","GBP","OTHR","2017-03-31","ND5","","1","0.0000","GBP","14670.0000","GBP","OTHR","2017-03-31","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","24","235.2800","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061272","ILSUK_94940061272","ILSUK_9490016985","ILSUK_9490016985","ND5","ND5","UKM22","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2016-12-07","2021-12-07","60.00","0.0000","GBP","ND5","17600.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKM22","MITSUBISHI","FD25N","2016","NEWX","17600.0000","GBP","0.0000","GBP","OTHR","2016-12-07","ND5","","1","0.0000","GBP","17600.0000","GBP","OTHR","2016-12-07","3000.0000","GBP","0.0000","GBP","PERF","ND5","ND5","28","ND5","","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061329","ILSUK_94940061329","ILSUK_9490016993","ILSUK_9490016993","ND5","ND5","UKH25","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2017-02-14","2022-02-14","60.00","478.2400","GBP","ND5","17762.0400","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKH25","MITSUBISHI","FB18CPNT","2016","NEWX","17762.0400","GBP","4412.0000","GBP","OTHR","2017-02-14","ND5","","1","4412.0000","GBP","17762.0400","GBP","OTHR","2017-02-14","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","26","267.0600","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061388","ILSUK_94940061388","ILSUK_9490017698","ILSUK_9490017698","ND5","ND5","UKE13","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2017-03-21","2022-04-14","61.00","1690.5500","GBP","ND5","30192.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKE13","MITSUBISHI","RB14N","2017","NEWX","30192.0000","GBP","3131.6400","GBP","OTHR","2017-03-21","ND5","","1","3131.6400","GBP","30192.0000","GBP","OTHR","2017-03-21","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","494.1300","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061426","ILSUK_94940061426","ILSUK_9490017698","ILSUK_9490017698","ND5","ND5","UKE13","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-03-13","2022-04-13","61.00","1172.8300","GBP","ND5","20267.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKE13","MITSUBISHI","FB15PNT","2016","NEWX","20267.0000","GBP","4053.0000","GBP","OTHR","2017-03-13","ND5","","1","4053.0000","GBP","20267.0000","GBP","OTHR","2017-03-13","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","317.1300","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061477","ILSUK_94940061477","ILSUK_9490017086","ILSUK_9490017086","ND5","ND5","UKI51","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2016-12-16","2022-01-16","61.00","250.6300","GBP","ND5","18001.0400","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKI51","OTHER","Hyster J2.0XNT MWB","2013","NEWX","18001.0400","GBP","3600.2100","GBP","OTHR","2016-12-16","ND5","","1","3600.2100","GBP","18001.0400","GBP","OTHR","2016-12-16","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","28","281.6700","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061485","ILSUK_94940061485","ILSUK_9490016950","ILSUK_9490016950","ND5","ND5","UKD71","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2016-11-29","2021-11-30","60.00","0.0000","GBP","ND5","10939.0000","GBP","ND5","MNTH","MNTH","FRXX","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKD71","MITSUBISHI","FB20NT","2009","NEWX","10939.0000","GBP","0.0000","GBP","OTHR","2016-11-29","ND5","","1","0.0000","GBP","10939.0000","GBP","OTHR","2016-11-29","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","28","ND5","","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061582","ILSUK_94940061582","ILSUK_9490018503","ILSUK_9490018503","ND5","ND5","UKL22","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2017-06-16","2022-07-16","61.00","2127.5600","GBP","ND5","20290.9600","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKL22","MITSUBISHI","FD30N","2017","NEWX","20290.9600","GBP","3500.0000","GBP","OTHR","2017-06-16","ND5","","1","3500.0000","GBP","20290.9600","GBP","OTHR","2017-06-16","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","22","325.5200","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061590","ILSUK_94940061590","ILSUK_9490001171","ILSUK_9490001171","ND5","ND5","UKD34","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","FNLS","2016-12-23","2021-12-23","60.00","-4.0700","GBP","ND5","9903.1300","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKD34","OTHER","Acorn Scrubmaster B115","2016","NEWX","9903.1300","GBP","1000.0000","GBP","OTHR","2016-12-23","ND5","","1","1000.0000","GBP","9903.1300","GBP","OTHR","2016-12-23","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","28","1004.0700","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061620","ILSUK_94940061620","ILSUK_9490016969","ILSUK_9490016969","ND5","ND5","UKH32","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2016-12-05","2022-01-05","61.00","140.7300","GBP","ND5","11000.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKH32","MITSUBISHI","FG18N","2014","NEWX","11000.0000","GBP","2750.0000","GBP","OTHR","2016-12-05","ND5","","1","2750.0000","GBP","11000.0000","GBP","OTHR","2016-12-05","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","28","164.2100","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061663","ILSUK_94940061663","ILSUK_9490017833","ILSUK_9490017833","ND5","2021-11-30","UKE11","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","HIRP","2017-04-27","2023-07-28","75.00","6846.4100","GBP","ND5","11496.7900","GBP","ND5","MNTH","MNTH","OTHR","ND5","","4.50","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKE11","MITSUBISHI","FD35N","2017","NEWX","11496.7900","GBP","0.0000","GBP","OTHR","2017-04-27","ND5","","1","0.0000","GBP","11496.7900","GBP","OTHR","2017-04-27","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","341.6400","GBP","ND5","2151.8400","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061671","ILSUK_94940061671","ILSUK_9490017833","ILSUK_9490017833","ND5","2021-11-30","UKE11","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","FNLS","2017-03-22","2023-06-22","75.00","17464.8200","GBP","ND5","39563.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKE11","MITSUBISHI","RB16N2H","2017","NEWX","39563.0000","GBP","11648.6600","GBP","OTHR","2017-03-22","ND5","","3","11648.6600","GBP","39563.0000","GBP","OTHR","2017-03-22","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","922.3500","GBP","ND5","17192.0500","GBP","395","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940061930","ILSUK_94940061930","ILSUK_9490017841","ILSUK_9490017841","ND5","ND5","UKI51","2016","false","CNEO","ND5","RETL","MICE","ND5","","ND5","OTHR","false","OPLS","2017-03-22","2022-04-22","61.00","926.2900","GBP","ND5","17200.0000","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKI51","MITSUBISHI","FD25N","2017","NEWX","17200.0000","GBP","4300.0000","GBP","OTHR","2017-03-22","ND5","","1","4300.0000","GBP","17200.0000","GBP","OTHR","2017-03-22","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","255.4200","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940062015","ILSUK_94940062015","ILSUK_9490017787","ILSUK_9490017787","ND5","ND5","UKJ36","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-03-20","2022-04-17","61.00","2058.5000","GBP","ND5","36056.3300","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKJ36","OTHER","Aisle-master 15E Articulated","2017","NEWX","36056.3300","GBP","7571.8300","GBP","OTHR","2017-03-20","ND5","","1","7571.8300","GBP","36056.3300","GBP","OTHR","2017-03-20","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","559.0000","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940062023","ILSUK_94940062023","ILSUK_9490017787","ILSUK_9490017787","ND5","ND5","UKJ36","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-03-21","2022-04-21","61.00","2058.5000","GBP","ND5","36056.3300","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.00","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKJ36","OTHER","Aisle-master 15E Articulated","2017","NEWX","36056.3300","GBP","7571.8300","GBP","OTHR","2017-03-21","ND5","","1","7571.8300","GBP","36056.3300","GBP","OTHR","2017-03-21","0.0000","GBP","0.0000","GBP","PERF","ND5","ND5","25","559.0000","GBP","ND5","0.0000","GBP","0","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
"213800MG6O4TPZOXMV36N201901","2021-11-30","213800MG6O4TPZOXMV36N201901","2021-11-30","ILSUK_94940062112","ILSUK_94940062112","ILSUK_9490017795","ILSUK_9490017795","ND5","2021-11-30","UKG24","2016","false","CNEO","ND5","RETL","MEDE","ND5","","ND5","OTHR","false","OPLS","2017-03-20","2022-09-20","66.00","6051.2900","GBP","ND5","20407.0200","GBP","ND5","MNTH","MNTH","OTHR","ND5","","5.50","ND5","OTHR","ND5","ND5","ND5","ND5","INDV","UKG24","MITSUBISHI","FB20PN","2016","NEWX","20407.0200","GBP","8592.0000","GBP","OTHR","2017-03-20","ND5","","2","8592.0000","GBP","20407.0200","GBP","OTHR","2017-03-20","0.0000","GBP","0.0000","GBP","ARRE","ND5","ND5","ND1","481.6900","GBP","ND5","796.7200","GBP","426","ND5","ND5","ND5","","ND5","ND5","","ND5","","ND5","ND5","","ND5","ND5","0.0000","GBP","ND5","LBL Data Services B.V.","724500S0P4LZ7F2D3V59","NL","ND5","ND5","ND5"
